ID,NAME,AGE,CLASS,ADDRESS,INCOME,FAMILY,CITIZEN,PREVIOUS_SUBSTANCE_USE,TRANSPORT_METHOD,NEIGHBOR,STREET_LIFE,WORKING,STUDY_LEVEL,HOBBY,SONS_NUMBER 
1011815323,Laureano Cortés,29,2,Transversal 153C #17-151 ,947564,Madre,Colombia,True,Bicicleta,Verbenal,True,False,Secundaria,Consumo de drogas,0
1011819570,Sixto Santana,24,1,Diagonal 108A  #83D-125,644372,Madre,Colombia,False,Bicicleta,Santa cecilia,True,True,Tecnico,Trabajar,2
1011813782,Ildefonso Moreno,18,2,Carrera 143C #191D-42 ,1036713,Familiares cercanos,Venezuela,True,Transmilenio,Cerro norte,False,True,Pocos estudios,Micro futbol,2
1011816016,Adón Vicente,17,2,Carrera 130D #28A-158 ,1003083,Solo,Venezuela,False,Transmilenio,Santa cecilia,False,True,Secundaria,Micro futbol,0
1011815805,Guzmán Guerrero,18,0,Carrera 87C #121C-137 ,833360,Padre,Colombia,False,Bicicleta,Cerro norte,False,True,Tecnico,Micro futbol,2
1011813132,Alfredo Herrero,25,1,Calle 82D  #107Bbis-118,1144020,Madre,Colombia,False,Sitp,Codito,True,True,Tecnico,Consumo de drogas,1
1011812963,Montserrat Ramos,17,1,Calle 163D  #134C-119,941382,Familiares cercanos,Venezuela,True,Sitp,Soratama,False,False,Tecnico,Micro futbol,0
1011812455,Lidia Moreno,31,0,Carrera 28C #165-186 ,749058,Familiares cercanos,Venezuela,False,Sitp,Codito,True,False,Pocos estudios,Consumo de drogas,1
1011819322,Velerio Pérez,18,1,Calle 170D  #137Bbis-52,1163339,Solo,Venezuela,False,Bicicleta,Verbenal,False,True,Primaria,Consumo de drogas,2
1011819908,Victorino Domínguez,29,2,Transversal 76 #29Cbis-32 ,616167,Solo,Venezuela,False,Bicicleta,Cerro norte,True,False,Secundaria,Trabajar,1
1011815060,Julia Rubio,32,1,Carrera 36A #28A-142 ,536328,Familiares cercanos,Venezuela,False,Sitp,Lijaca,True,False,Tecnico,Consumo de drogas,1
1011814756,Abel Blanco,22,2,Calle 110A  #189A-122,827742,Padre,Colombia,True,Bicicleta,Cerro norte,False,True,Pocos estudios,Trabajar,2
1011814639,Antonia Herrera,28,2,Diagonal 64B  #35Dbis-108,747451,Madre,Venezuela,True,Bicicleta,Cerro norte,False,True,Tecnico,Micro futbol,2
1011817457,Justino Romero,27,1,Calle 38C  #160-118,792729,Madre,Colombia,False,Bicicleta,Codito,True,False,Tecnico,Consumo de drogas,1
1011816587,Victoria Cabrera,29,0,Transversal 26B #113Cbis-167 ,761413,Familiares cercanos,Venezuela,False,Sitp,Lijaca,True,False,Tecnico,Micro futbol,2
1011814482,Blas Ruiz,32,2,Carrera 79C #164Dbis-156 ,898194,Familiares cercanos,Colombia,True,Bicicleta,Santa cecilia,False,False,Primaria,Trabajar,1
1011815545,Germán Rey,14,1,Calle 125A  #110Cbis-110,725005,Solo,Colombia,False,Sitp,Cerro norte,False,True,Pocos estudios,Trabajar,0
1011813502,Casimiro Vicente,18,2,Calle 71A  #116Bbis-149,924096,Solo,Colombia,True,Transmilenio,Cerro norte,True,True,Primaria,Micro futbol,0
1011811928,Ángel Méndez,20,2,Calle 92D  #192C-58,655012,Familiares cercanos,Venezuela,False,Bicicleta,Lijaca,False,True,Tecnico,Micro futbol,0
1011811970,Gregorio Hernández,32,1,Calle 159  #129A-75,719779,Padre,Venezuela,False,Transmilenio,Verbenal,True,False,Pocos estudios,Consumo de drogas,1
1011816482,Siro Herrero,32,0,Calle 188B  #93C-68,1100690,Madre,Colombia,False,Transmilenio,Cerro norte,True,False,Tecnico,Trabajar,0
1011812710,Conrado Marín,27,0,Calle 161C  #76D-34,647800,Solo,Colombia,True,Transmilenio,Codito,False,True,Primaria,Micro futbol,2
1011818727,Ceferino Ferrer,19,1,Calle 130B  #21-70,1176972,Madre,Colombia,True,Sitp,Codito,False,True,Pocos estudios,Trabajar,1
1011815990,Ernesto Díaz,29,2,Carrera 131D #78-101 ,728034,Padre,Colombia,False,Sitp,Lijaca,False,False,Primaria,Micro futbol,0
1011812137,Narciso Domínguez,23,2,Diagonal 29B  #181C-102,712729,Madre,Colombia,True,Sitp,Verbenal,False,True,Primaria,Trabajar,0
1011813229,Sandra Reyes,15,1,Diagonal 20D  #13-159,572332,Madre,Venezuela,True,Bicicleta,Cerro norte,False,False,Secundaria,Micro futbol,1
1011813504,Eugenio Gallardo,29,1,Carrera 187A #195Abis-63 ,851624,Solo,Venezuela,False,Sitp,Lijaca,False,False,Secundaria,Trabajar,1
1011816264,Emilio Díaz,24,0,Carrera 102B #84-94 ,951779,Solo,Colombia,True,Transmilenio,Lijaca,True,True,Secundaria,Micro futbol,0
1011818646,Elena Herrero,23,0,Calle 109A  #131D-101,866783,Solo,Colombia,True,Sitp,Codito,False,True,Secundaria,Micro futbol,1
1011811631,Sonia Romero,19,1,Transversal 150 #195-113 ,1194508,Familiares cercanos,Venezuela,True,Bicicleta,Codito,False,False,Tecnico,Trabajar,2
1011811656,Salomón Rodríguez,17,1,Transversal 80D #35Cbis-28 ,593587,Familiares cercanos,Venezuela,True,Bicicleta,Cerro norte,True,True,Pocos estudios,Trabajar,0
1011814278,Tadeo Sáez,24,1,Diagonal 83D  #115-97,670182,Solo,Venezuela,True,Bicicleta,Codito,True,False,Primaria,Micro futbol,1
1011818647,Teófanes Calvo,29,2,Calle 37C  #118Bbis-161,1088735,Padre,Venezuela,False,Sitp,Verbenal,False,False,Secundaria,Trabajar,0
1011816163,Vanesa Vargas,22,0,Diagonal 173B  #161-178,1074608,Familiares cercanos,Colombia,True,Bicicleta,Verbenal,True,True,Secundaria,Trabajar,0
1011814716,Yolanda González,26,0,Carrera 51C #46-144 ,774450,Madre,Colombia,False,Transmilenio,Soratama,False,False,Secundaria,Micro futbol,0
1011814214,Juvenal Parra,32,2,Transversal 196A #57-154 ,980741,Padre,Venezuela,False,Transmilenio,Soratama,True,True,Secundaria,Trabajar,1
1011815644,Acacio Alonso,15,0,Carrera 140D #100-10 ,1163088,Madre,Colombia,False,Bicicleta,Codito,True,True,Tecnico,Consumo de drogas,2
1011814230,Hildegarda Román,24,1,Transversal 133A #83Dbis-80 ,986173,Madre,Venezuela,True,Transmilenio,Verbenal,True,True,Pocos estudios,Micro futbol,0
1011814766,Elisa Navarro,16,2,Calle 55A  #164Abis-99,699790,Familiares cercanos,Colombia,False,Transmilenio,Santa cecilia,True,True,Tecnico,Micro futbol,1
1011818022,Pancracio Rubio,32,0,Calle 155C  #167Cbis-193,707365,Madre,Colombia,False,Sitp,Soratama,False,False,Secundaria,Micro futbol,2
1011816119,Adelaida Santos,31,0,Carrera 108B #104Cbis-47 ,679987,Familiares cercanos,Venezuela,False,Bicicleta,Soratama,False,True,Pocos estudios,Trabajar,1
1011820633,Porfirio León,18,2,Carrera 16 #121D-8 ,818758,Padre,Venezuela,False,Transmilenio,Cerro norte,True,False,Primaria,Micro futbol,2
1011816154,Luisa Fernández,14,0,Diagonal 27C  #123A-116,988881,Familiares cercanos,Venezuela,True,Transmilenio,Soratama,True,False,Secundaria,Consumo de drogas,2
1011811660,Benigno Ferrer,19,2,Calle 51B  #84A-177,984367,Solo,Colombia,True,Sitp,Cerro norte,True,False,Pocos estudios,Consumo de drogas,1
1011811589,Rosendo Esteban,15,1,Calle 189B  #91D-45,839010,Solo,Colombia,True,Transmilenio,Cerro norte,False,False,Pocos estudios,Micro futbol,0
1011818858,Susana Reyes,26,1,Transversal 5A #110A-93 ,817448,Solo,Colombia,True,Sitp,Cerro norte,True,True,Tecnico,Micro futbol,1
1011811154,Mariano Marín,29,0,Carrera 182C #170-79 ,1198161,Solo,Venezuela,True,Sitp,Cerro norte,True,False,Tecnico,Micro futbol,1
1011817031,Anselmo Fuentes,32,2,Calle 55  #69C-156,654007,Madre,Colombia,True,Sitp,Santa cecilia,False,False,Tecnico,Consumo de drogas,1
1011818209,Albina Nieto,21,0,Diagonal 47D  #189Dbis-188,1038268,Madre,Venezuela,False,Bicicleta,Soratama,False,False,Tecnico,Micro futbol,1
1011816249,Francesc González,31,2,Transversal 128B #91-171 ,864762,Madre,Venezuela,False,Transmilenio,Soratama,True,False,Secundaria,Micro futbol,2
1011818390,Ester Molina,29,2,Carrera 120A #60-167 ,597347,Madre,Venezuela,False,Bicicleta,Santa cecilia,False,True,Secundaria,Consumo de drogas,2
1011820286,Catalina Medina,19,1,Transversal 35 #112Bbis-109 ,709983,Madre,Colombia,False,Bicicleta,Verbenal,False,True,Primaria,Micro futbol,0
1011815372,Dorotea García,26,1,Carrera 109C #42Cbis-164 ,1025615,Padre,Colombia,True,Sitp,Santa cecilia,True,False,Tecnico,Micro futbol,2
1011814115,Gerardo Vega,20,2,Calle 25  #98Abis-120,599852,Familiares cercanos,Colombia,True,Transmilenio,Lijaca,True,False,Secundaria,Trabajar,1
1011813988,Cristóbal Alonso,16,2,Carrera 88A #197D-105 ,501123,Solo,Venezuela,False,Sitp,Lijaca,True,False,Secundaria,Consumo de drogas,2
1011811290,Alfredo Díaz,14,0,Diagonal 132C  #8Bbis-19,561913,Solo,Colombia,True,Transmilenio,Lijaca,True,False,Secundaria,Trabajar,2
1011815626,Lidia Martínez,13,0,Transversal 94A #54-170 ,573682,Familiares cercanos,Colombia,True,Transmilenio,Cerro norte,True,False,Secundaria,Micro futbol,1
1011818428,Bonifacio León,16,0,Diagonal 197  #47Bbis-29,616174,Solo,Venezuela,True,Transmilenio,Santa cecilia,False,False,Secundaria,Micro futbol,1
1011811139,Teodosia Román,30,1,Calle 90C  #82Dbis-131,606879,Padre,Venezuela,True,Transmilenio,Lijaca,True,True,Pocos estudios,Micro futbol,0
1011820607,Marina Díez,24,2,Carrera 27 #90C-3 ,854760,Familiares cercanos,Colombia,False,Bicicleta,Soratama,True,True,Pocos estudios,Micro futbol,1
1011813515,Abelardo Gómez,15,2,Carrera 155B #181D-140 ,873720,Padre,Colombia,True,Sitp,Lijaca,False,False,Tecnico,Consumo de drogas,0
1011813588,Cayo Crespo,29,1,Diagonal 54D  #41B-174,637260,Familiares cercanos,Venezuela,False,Bicicleta,Cerro norte,False,False,Pocos estudios,Consumo de drogas,2
1011816542,Joan Calvo,25,1,Carrera 123A #143A-194 ,918833,Padre,Colombia,True,Sitp,Soratama,True,True,Primaria,Micro futbol,0
1011818274,Martín Crespo,25,1,Calle 89D  #105Bbis-25,1106580,Familiares cercanos,Colombia,False,Bicicleta,Lijaca,False,False,Pocos estudios,Micro futbol,2
1011820239,Oto Santiago,16,2,Diagonal 153B  #75Bbis-92,626168,Madre,Colombia,True,Sitp,Cerro norte,True,True,Secundaria,Consumo de drogas,2
1011812030,Zaqueo Guerrero,31,1,Calle 11D  #105-34,1192846,Solo,Colombia,True,Bicicleta,Santa cecilia,False,False,Tecnico,Trabajar,0
1011820797,Héctor Rey,26,1,Carrera 94B #81D-137 ,1025686,Padre,Venezuela,True,Sitp,Verbenal,False,True,Primaria,Consumo de drogas,2
1011816614,Jaime Esteban,21,1,Diagonal 39B  #45A-112,544680,Familiares cercanos,Venezuela,False,Transmilenio,Verbenal,True,False,Secundaria,Consumo de drogas,2
1011816323,Gisela Sanz,16,2,Carrera 65C #169Dbis-95 ,1049066,Madre,Venezuela,True,Sitp,Lijaca,True,False,Secundaria,Consumo de drogas,1
1011815399,Rufo Moya,15,2,Calle 151A  #89-66,577709,Madre,Colombia,False,Sitp,Soratama,False,False,Primaria,Consumo de drogas,0
1011812975,Fátima Lozano,31,0,Carrera 53A #116A-93 ,1132720,Solo,Colombia,False,Sitp,Cerro norte,True,False,Primaria,Trabajar,0
1011815863,Rigoberto Medina,16,1,Calle 70A  #42B-95,703806,Padre,Venezuela,False,Transmilenio,Cerro norte,True,True,Pocos estudios,Trabajar,0
1011812681,Heraclio Ibáñez,24,0,Transversal 123B #89Dbis-71 ,602652,Solo,Colombia,True,Transmilenio,Cerro norte,True,True,Pocos estudios,Micro futbol,0
1011817528,Donato Fuentes,13,2,Carrera 159 #63-183 ,715134,Padre,Venezuela,True,Bicicleta,Lijaca,True,True,Secundaria,Micro futbol,1
1011814383,Oriol Gil,31,0,Carrera 154B #65Dbis-75 ,675813,Solo,Venezuela,False,Sitp,Cerro norte,False,False,Tecnico,Trabajar,0
1011816340,Vidal Sáez,28,2,Diagonal 198C  #31-96,1075805,Solo,Venezuela,True,Sitp,Lijaca,True,True,Tecnico,Trabajar,0
1011811417,Amaro Caballero,30,2,Transversal 136D #61C-167 ,876846,Padre,Venezuela,False,Transmilenio,Santa cecilia,True,True,Primaria,Consumo de drogas,2
1011820119,Lino Rodríguez,24,0,Transversal 66A #42Cbis-97 ,1109023,Solo,Colombia,False,Sitp,Verbenal,False,True,Tecnico,Consumo de drogas,1
1011812746,Ambrosio Pastor,15,2,Carrera 162C #15Abis-128 ,625497,Solo,Venezuela,True,Bicicleta,Codito,True,True,Primaria,Micro futbol,1
1011820102,Fulgencio Vicente,28,0,Calle 142C  #78A-143,513137,Solo,Venezuela,False,Bicicleta,Lijaca,False,True,Pocos estudios,Micro futbol,0
1011813377,Samuel Santana,17,0,Calle 138C  #49-126,563911,Solo,Venezuela,False,Sitp,Codito,True,True,Secundaria,Micro futbol,2
1011817400,Sandra Díez,21,1,Diagonal 55  #92Cbis-129,884694,Solo,Venezuela,False,Transmilenio,Lijaca,True,True,Tecnico,Trabajar,2
1011813072,Cecilia Herrero,32,1,Transversal 163B #64Bbis-20 ,602425,Padre,Colombia,True,Transmilenio,Santa cecilia,False,False,Primaria,Micro futbol,1
1011812314,Eugenia Alonso,22,1,Calle 92C  #185A-118,571163,Familiares cercanos,Venezuela,True,Bicicleta,Lijaca,False,True,Primaria,Consumo de drogas,1
1011811709,Zaqueo Guerrero,29,1,Transversal 102 #75A-59 ,1169811,Padre,Venezuela,False,Transmilenio,Codito,True,False,Primaria,Micro futbol,1
1011816593,Bartolomé Cano,19,2,Diagonal 94D  #73A-3,664552,Madre,Venezuela,True,Bicicleta,Soratama,False,True,Tecnico,Consumo de drogas,1
1011815964,Salvador Méndez,20,1,Diagonal 47A  #189Dbis-56,927369,Familiares cercanos,Venezuela,True,Sitp,Codito,True,False,Tecnico,Micro futbol,2
1011815030,Daniel Santana,19,1,Carrera 189D #199-177 ,646395,Madre,Colombia,True,Sitp,Codito,False,False,Primaria,Micro futbol,0
1011820343,Cayo Gallardo,23,1,Diagonal 169  #123-121,512153,Madre,Venezuela,True,Transmilenio,Verbenal,True,False,Tecnico,Trabajar,1
1011815254,Aquiles Cano,28,1,Transversal 189D #195Dbis-111 ,1020323,Solo,Venezuela,False,Bicicleta,Santa cecilia,True,False,Secundaria,Micro futbol,2
1011815284,Macario Núñez,28,0,Calle 125  #17Dbis-125,1004200,Padre,Colombia,False,Bicicleta,Verbenal,True,False,Primaria,Micro futbol,1
1011816595,Luis Velasco,22,1,Transversal 53 #195A-56 ,788229,Solo,Venezuela,True,Transmilenio,Cerro norte,False,True,Pocos estudios,Consumo de drogas,2
1011820226,Abdón Gómez,14,1,Carrera 191B #51A-4 ,649937,Familiares cercanos,Venezuela,True,Transmilenio,Verbenal,True,False,Secundaria,Trabajar,0
1011820401,Jonathan Durán,24,2,Transversal 123A #106-117 ,989138,Padre,Colombia,True,Bicicleta,Soratama,True,True,Secundaria,Trabajar,0
1011816062,Rocío Ortiz,32,2,Diagonal 75  #98C-42,1041433,Padre,Colombia,True,Transmilenio,Codito,True,True,Primaria,Micro futbol,2
1011816360,Jaime Pascual,24,0,Diagonal 107A  #148Abis-92,995889,Padre,Venezuela,False,Transmilenio,Lijaca,False,False,Primaria,Consumo de drogas,0
1011814542,Velerio Soto,15,2,Diagonal 95D  #192Dbis-163,741761,Padre,Venezuela,False,Transmilenio,Soratama,False,True,Primaria,Consumo de drogas,0
1011814981,Alejo Herrero,17,1,Calle 200A  #71C-147,906738,Familiares cercanos,Colombia,True,Bicicleta,Santa cecilia,True,True,Tecnico,Micro futbol,2
1011813332,Arcadio Fuentes,21,1,Calle 175D  #196B-181,872982,Padre,Colombia,False,Sitp,Verbenal,False,False,Tecnico,Trabajar,2
1011819438,Ismael Sáez,24,2,Carrera 166 #120Bbis-190 ,664861,Madre,Venezuela,False,Bicicleta,Soratama,False,True,Secundaria,Micro futbol,1
1011820330,Lourdes Sánchez,24,0,Transversal 89B #106D-28 ,571134,Solo,Venezuela,True,Bicicleta,Santa cecilia,False,True,Pocos estudios,Consumo de drogas,2
1011812717,Joel López,19,0,Carrera 69B #69D-2 ,901323,Madre,Colombia,False,Transmilenio,Codito,False,True,Secundaria,Consumo de drogas,1
1011810975,Justino Suárez,27,1,Transversal 147A #30-158 ,784032,Solo,Venezuela,False,Transmilenio,Soratama,True,False,Secundaria,Consumo de drogas,1
1011820075,Alicia Sáez,25,1,Carrera 120D #103-16 ,667391,Solo,Venezuela,True,Sitp,Cerro norte,False,False,Secundaria,Consumo de drogas,2
1011814484,Leocadia Ruiz,18,2,Carrera 82B #157Cbis-81 ,997772,Familiares cercanos,Colombia,False,Sitp,Santa cecilia,True,True,Primaria,Micro futbol,0
1011820430,Abelardo Castillo,28,0,Calle 55B  #97-157,642621,Padre,Colombia,False,Bicicleta,Santa cecilia,False,False,Pocos estudios,Micro futbol,1
1011818851,Víctor Herrera,18,0,Calle 75A  #115-91,1004347,Familiares cercanos,Venezuela,True,Sitp,Lijaca,False,True,Secundaria,Trabajar,1
1011812045,Demócrito Durán,16,1,Diagonal 103B  #55A-185,1160748,Solo,Colombia,False,Sitp,Verbenal,True,True,Primaria,Trabajar,1
1011812215,Claudia Marín,18,1,Carrera 37A #132-172 ,1116708,Madre,Venezuela,True,Bicicleta,Lijaca,True,False,Secundaria,Micro futbol,1
1011818577,Jerónimo Guerrero,31,1,Calle 2B  #134Abis-91,777578,Solo,Venezuela,False,Bicicleta,Soratama,False,True,Secundaria,Micro futbol,0
1011817891,Cesáreo Alonso,27,1,Calle 23B  #197Cbis-49,1047750,Padre,Venezuela,False,Bicicleta,Santa cecilia,False,True,Pocos estudios,Consumo de drogas,0
1011814139,Tadeo Esteban,32,2,Diagonal 200B  #90C-41,819358,Solo,Venezuela,True,Sitp,Santa cecilia,False,True,Primaria,Micro futbol,2
1011812386,Eulalia Reyes,18,1,Transversal 189A #138Dbis-184 ,594245,Padre,Colombia,True,Sitp,Soratama,True,False,Secundaria,Micro futbol,2
1011815888,Ciro Blesa,18,2,Diagonal 33C  #84Bbis-132,921047,Madre,Colombia,False,Bicicleta,Cerro norte,True,False,Primaria,Micro futbol,2
1011816925,Gerardo Crespo,23,2,Calle 33  #11B-130,1196883,Familiares cercanos,Colombia,False,Sitp,Codito,True,True,Primaria,Trabajar,1
1011813771,Adela Carrasco,21,0,Diagonal 29B  #111Dbis-70,784858,Madre,Colombia,False,Bicicleta,Lijaca,False,True,Secundaria,Micro futbol,2
1011818594,Samuel Rey,16,0,Calle 83D  #133-55,833363,Solo,Colombia,False,Sitp,Lijaca,True,False,Secundaria,Micro futbol,0
1011814245,Ariadna Blesa,27,2,Diagonal 98D  #78D-97,1096265,Madre,Venezuela,True,Bicicleta,Soratama,True,True,Primaria,Micro futbol,2
1011811926,Esperanza Giménez,16,2,Carrera 53 #178-180 ,1162956,Madre,Venezuela,False,Bicicleta,Santa cecilia,True,True,Primaria,Consumo de drogas,1
1011812785,Carlos Peña,18,0,Diagonal 83B  #53-186,987762,Solo,Venezuela,False,Sitp,Codito,True,True,Pocos estudios,Micro futbol,1
1011812608,Patricia Molina,26,0,Transversal 97C #106Bbis-25 ,1162251,Madre,Venezuela,False,Transmilenio,Soratama,True,False,Primaria,Trabajar,0
1011816300,Amaro Gallardo,26,2,Transversal 72D #152C-13 ,1174236,Solo,Venezuela,True,Sitp,Soratama,True,True,Secundaria,Trabajar,2
1011814279,Esther Suárez,32,2,Transversal 99D #101Dbis-140 ,680811,Padre,Colombia,False,Bicicleta,Verbenal,False,False,Pocos estudios,Consumo de drogas,2
1011815107,Nuria González,23,2,Transversal 132C #133A-153 ,717916,Madre,Venezuela,True,Transmilenio,Santa cecilia,False,False,Tecnico,Trabajar,0
1011814340,Juana González,30,2,Calle 199B  #87D-141,729278,Madre,Colombia,False,Sitp,Santa cecilia,False,False,Secundaria,Trabajar,1
1011816628,Isaías Garrido,14,1,Carrera 117 #136B-116 ,692830,Padre,Colombia,False,Bicicleta,Santa cecilia,True,True,Secundaria,Trabajar,0
1011813725,Leandro Crespo,30,2,Calle 90D  #34B-65,841555,Padre,Colombia,True,Transmilenio,Lijaca,True,False,Secundaria,Micro futbol,2
1011816350,Catalina Cambil,29,0,Carrera 57B #40-60 ,1191587,Familiares cercanos,Venezuela,False,Transmilenio,Cerro norte,True,True,Pocos estudios,Trabajar,0
1011812533,Narciso Herrero,16,0,Carrera 81A #14Cbis-117 ,1158401,Familiares cercanos,Colombia,False,Sitp,Verbenal,True,True,Pocos estudios,Consumo de drogas,0
1011815375,Ceferino Moreno,14,2,Transversal 83A #14-51 ,708294,Padre,Venezuela,False,Bicicleta,Codito,True,False,Pocos estudios,Micro futbol,2
1011820108,Bernarda Bravo,20,0,Carrera 26C #131D-50 ,623849,Madre,Colombia,True,Bicicleta,Codito,True,True,Pocos estudios,Micro futbol,0
1011815329,Vicente Ortega,29,0,Transversal 115D #192B-52 ,892785,Padre,Colombia,False,Bicicleta,Lijaca,False,True,Secundaria,Micro futbol,2
1011817101,Lucía Soto,28,2,Calle 199A  #165A-85,1121651,Madre,Colombia,False,Sitp,Soratama,False,False,Pocos estudios,Consumo de drogas,0
1011816132,Benedicto Blesa,31,1,Calle 17B  #193-27,1020320,Madre,Colombia,False,Bicicleta,Verbenal,True,False,Pocos estudios,Micro futbol,1
1011816112,Orestes Díaz,15,2,Transversal 167B #3C-196 ,970484,Madre,Venezuela,True,Bicicleta,Soratama,True,True,Secundaria,Micro futbol,1
1011812656,Cristian Rubio,24,0,Transversal 192A #65-66 ,1071373,Padre,Venezuela,False,Transmilenio,Codito,True,True,Pocos estudios,Consumo de drogas,1
1011818364,Raquel González,20,0,Transversal 128B #148Dbis-86 ,1060412,Solo,Venezuela,True,Bicicleta,Cerro norte,False,True,Primaria,Consumo de drogas,0
1011815544,Lorenzo Carmona,32,2,Carrera 24 #109-66 ,1068179,Solo,Colombia,True,Bicicleta,Lijaca,True,False,Secundaria,Trabajar,1
1011815135,Jeremías Giménez,16,1,Diagonal 6D  #104-149,904000,Familiares cercanos,Venezuela,False,Sitp,Soratama,True,True,Tecnico,Trabajar,0
1011817294,Faustino Durán,29,0,Carrera 170D #65D-30 ,989005,Madre,Venezuela,False,Transmilenio,Soratama,True,False,Pocos estudios,Trabajar,2
1011820326,Amelia Velasco,17,0,Diagonal 79C  #4Cbis-58,925574,Padre,Venezuela,True,Bicicleta,Cerro norte,True,True,Primaria,Trabajar,1
1011813151,Honorio Castillo,13,2,Diagonal 165B  #106-155,598011,Padre,Venezuela,False,Sitp,Cerro norte,True,True,Primaria,Micro futbol,1
1011814178,Nicomedes Rubio,21,0,Calle 99A  #110Bbis-21,1147158,Familiares cercanos,Venezuela,True,Sitp,Verbenal,True,True,Primaria,Micro futbol,1
1011816922,Artemio Soler,26,2,Diagonal 49B  #43Bbis-135,1049445,Madre,Colombia,False,Sitp,Santa cecilia,True,False,Secundaria,Consumo de drogas,2
1011819453,Sara Pérez,13,0,Diagonal 38B  #29-94,1197422,Solo,Venezuela,True,Bicicleta,Cerro norte,True,False,Secundaria,Trabajar,1
1011816504,Renato Crespo,22,1,Carrera 59A #7Bbis-178 ,808689,Solo,Venezuela,True,Sitp,Soratama,True,False,Primaria,Trabajar,0
1011811769,Hilarión Santos,18,0,Transversal 16D #103Dbis-183 ,574304,Padre,Venezuela,False,Sitp,Lijaca,False,False,Pocos estudios,Micro futbol,2
1011813949,Cosme Suárez,25,2,Calle 139B  #26Cbis-99,806086,Madre,Venezuela,True,Sitp,Codito,False,False,Pocos estudios,Micro futbol,2
1011819319,Emilia Santiago,14,2,Transversal 21A #185A-18 ,1115134,Padre,Venezuela,True,Sitp,Verbenal,False,False,Pocos estudios,Micro futbol,0
1011820045,Consuelo Martínez,22,1,Transversal 178D #197D-112 ,1060620,Solo,Venezuela,True,Bicicleta,Santa cecilia,False,False,Secundaria,Trabajar,2
1011817462,Almudena Jiménez,26,0,Calle 75B  #174Abis-97,725056,Madre,Venezuela,False,Bicicleta,Santa cecilia,False,True,Secundaria,Micro futbol,1
1011812029,Godofredo Pastor,27,2,Calle 154A  #142B-139,849122,Madre,Venezuela,False,Sitp,Lijaca,False,True,Secundaria,Trabajar,0
1011813274,Cleofás Moya,15,2,Diagonal 175  #129Cbis-83,1184190,Solo,Venezuela,False,Transmilenio,Codito,False,False,Primaria,Micro futbol,2
1011815954,Melchor Aguilar,26,0,Transversal 108B #138D-34 ,582187,Padre,Colombia,False,Bicicleta,Cerro norte,True,False,Pocos estudios,Consumo de drogas,0
1011817465,Tomas Martín,21,1,Calle 185  #144A-104,864839,Madre,Colombia,False,Bicicleta,Santa cecilia,True,False,Secundaria,Trabajar,2
1011812009,Ambrosio Herrero,29,0,Calle 45C  #18Cbis-159,628701,Familiares cercanos,Venezuela,False,Sitp,Lijaca,True,True,Tecnico,Micro futbol,1
1011811667,Carolina Santos,24,1,Calle 163B  #70-36,1160779,Familiares cercanos,Venezuela,True,Transmilenio,Santa cecilia,False,True,Secundaria,Consumo de drogas,1
1011811073,Romualdo Cabrera,13,2,Calle 181B  #85A-124,931151,Familiares cercanos,Venezuela,True,Bicicleta,Cerro norte,False,True,Tecnico,Trabajar,2
1011819513,Faustino Campos,29,1,Calle 28C  #91A-148,911137,Familiares cercanos,Colombia,False,Sitp,Lijaca,False,True,Secundaria,Consumo de drogas,1
1011813344,Dario Ferrer,18,0,Diagonal 32A  #80-186,516374,Padre,Colombia,True,Bicicleta,Codito,False,False,Pocos estudios,Consumo de drogas,1
1011813890,Eulalia Molina,32,2,Diagonal 142  #169Abis-116,725196,Solo,Venezuela,True,Sitp,Verbenal,True,False,Primaria,Micro futbol,1
1011815819,Rosalia Ferrer,27,1,Calle 1B  #171Dbis-130,1110251,Madre,Colombia,True,Bicicleta,Verbenal,True,False,Secundaria,Consumo de drogas,2
1011820666,Lorenzo Navarro,13,0,Transversal 104D #129D-144 ,585419,Solo,Colombia,False,Bicicleta,Soratama,True,False,Tecnico,Consumo de drogas,0
1011819623,Fermín Santos,18,2,Diagonal 195C  #135A-130,950335,Familiares cercanos,Colombia,True,Transmilenio,Soratama,True,True,Secundaria,Micro futbol,2
1011820542,Cleofás Caballero,23,2,Calle 165B  #137Cbis-144,1127073,Solo,Venezuela,True,Sitp,Cerro norte,False,False,Pocos estudios,Micro futbol,2
1011820745,Virginia Giménez,17,2,Calle 187C  #20Cbis-104,810035,Familiares cercanos,Colombia,True,Transmilenio,Codito,True,True,Tecnico,Trabajar,1
1011820489,Ramón Giménez,26,1,Calle 151A  #61Dbis-13,798171,Familiares cercanos,Venezuela,False,Bicicleta,Lijaca,True,True,Primaria,Trabajar,0
1011818195,Victoria Herrero,32,1,Carrera 60C #67Bbis-62 ,672456,Padre,Venezuela,False,Transmilenio,Codito,False,True,Secundaria,Trabajar,2
1011814079,Daniel León,14,0,Calle 95C  #156Dbis-67,1177777,Solo,Venezuela,False,Sitp,Lijaca,True,True,Pocos estudios,Consumo de drogas,0
1011814220,Primo Montero,25,1,Calle 149B  #66Abis-131,895080,Solo,Colombia,False,Sitp,Codito,False,True,Primaria,Micro futbol,1
1011811555,Aarón Lozano,21,0,Calle 51A  #141A-13,501294,Familiares cercanos,Colombia,False,Sitp,Soratama,True,True,Secundaria,Trabajar,1
